Channel,SFD,AttEn,SVDEn,Hjorth,Participant,Condition,Dataset
C2,1.6322961002649055,2.5913318849027185,2.2336533055765617,2.5359937360698286,sub-010027,Eyes-Open,Lemon
C6,1.6415705204302085,2.399847903774634,2.2827254652111675,2.3058243859674508,sub-010027,Eyes-Open,Lemon
TP7,1.6383733730007275,2.529073736275743,2.2650787464578994,2.3896947705983353,sub-010027,Eyes-Open,Lemon
CP3,1.6344696552927047,2.484079912835809,2.2648518623230833,2.3979835831437555,sub-010027,Eyes-Open,Lemon
CPz,1.625732927697924,2.5966171558651223,2.2386718778287746,2.602783260360513,sub-010027,Eyes-Open,Lemon
CP4,1.6284043656984946,2.6350420764114615,2.3000345058664164,2.012315119465475,sub-010027,Eyes-Open,Lemon
TP8,1.621506815844219,2.438867168165694,2.2796263439992854,2.337750034381427,sub-010027,Eyes-Open,Lemon
P5,1.6310959582630713,2.495384097339287,2.279684422123228,2.285857999486963,sub-010027,Eyes-Open,Lemon
P1,1.6163181337707535,2.5541298461032813,2.251924748198564,2.5226955865008502,sub-010027,Eyes-Open,Lemon
P2,1.6170209134766702,2.65620477843133,2.285300075571886,2.210070384995727,sub-010027,Eyes-Open,Lemon
P6,1.622923571692549,2.6456802205587695,2.2970109923637727,2.0929086053082524,sub-010027,Eyes-Open,Lemon
PO7,1.6179416483644804,2.616702379046888,2.2635654591652985,2.2672031663406162,sub-010027,Eyes-Open,Lemon
PO3,1.6119736189510974,2.541812527623535,2.2744281968894233,2.3504938453417354,sub-010027,Eyes-Open,Lemon
POz,1.6075935915433828,2.627704590759342,2.278035764631321,2.3111148737464626,sub-010027,Eyes-Open,Lemon
PO4,1.609752550961619,2.6737051510124994,2.2900039677228055,2.164861296963793,sub-010027,Eyes-Open,Lemon
PO8,1.6009628349715996,2.6908481983098262,2.2657522003281447,2.1547114813211685,sub-010027,Eyes-Open,Lemon
Fp1,1.626721324118779,2.621038167191906,2.267215865395149,1.9892212150548165,sub-010028,Eyes-Closed,Lemon
Fp2,1.6295402128789724,2.675550739381967,2.2678085418767147,1.9875999047436512,sub-010028,Eyes-Closed,Lemon
F7,1.6404117958619322,2.574535850836318,2.277065031280493,2.0758554173280737,sub-010028,Eyes-Closed,Lemon
F3,1.6244709475661774,2.562696691941934,2.2812436647699363,1.9019301521842005,sub-010028,Eyes-Closed,Lemon
Fz,1.618173912504909,2.64684126866266,2.2807532094319485,1.974846330662975,sub-010028,Eyes-Closed,Lemon
F4,1.647402951267821,2.4603586193815685,2.2930264770540965,1.884544912887004,sub-010028,Eyes-Closed,Lemon
F8,1.6335699133408181,2.5970940472373445,2.2808224886923143,2.1815611976096907,sub-010028,Eyes-Closed,Lemon
FC5,1.6343178081666188,2.582717138198994,2.269389049745335,1.900995250202746,sub-010028,Eyes-Closed,Lemon
FC1,1.6130982263678963,2.6697559022318815,2.2814092046081584,1.9154318133112314,sub-010028,Eyes-Closed,Lemon
FC2,1.6333098627504543,2.658119021852663,2.2854413402243186,1.8800809755150916,sub-010028,Eyes-Closed,Lemon
FC6,1.6386519768602668,2.5755752198312405,2.2894364439394193,1.967838490821208,sub-010028,Eyes-Closed,Lemon
T7,1.629771430636398,2.669465214565037,2.27914820808732,1.974038366575988,sub-010028,Eyes-Closed,Lemon
C3,1.6218505092104434,2.648944257459114,2.2585369779685025,1.700066040223763,sub-010028,Eyes-Closed,Lemon
Cz,1.6279602270091567,2.6524865640689677,2.2821062370081746,1.9913825864544172,sub-010028,Eyes-Closed,Lemon
C4,1.6443615281079018,2.6652536838304153,2.2592026504103195,1.6755821278399807,sub-010028,Eyes-Closed,Lemon
T8,1.6263924203364615,2.684163202577132,2.2859321068341876,1.9695515757166562,sub-010028,Eyes-Closed,Lemon
CP5,1.636580222756553,2.667886775870781,2.279170253672363,1.7999414287011954,sub-010028,Eyes-Closed,Lemon
CP1,1.6401498873876892,2.7105752114622588,2.2681767781075326,1.841015246121298,sub-010028,Eyes-Closed,Lemon
CP2,1.6339462802474025,2.7821384965433804,2.2475801467337333,1.8469806809721208,sub-010028,Eyes-Closed,Lemon
CP6,1.6057900683984103,2.7569630510753074,2.2369380494197286,1.6744482748504255,sub-010028,Eyes-Closed,Lemon
AFz,1.6196677909764428,2.67431734627784,2.2703020678302988,1.8998729746104521,sub-010028,Eyes-Closed,Lemon
P7,1.627748031286298,2.69594343888737,2.292943912916657,1.8240522606122427,sub-010028,Eyes-Closed,Lemon
P3,1.6196631737033411,2.744401846217181,2.26666468420588,1.7261203807044945,sub-010028,Eyes-Closed,Lemon
Pz,1.6295916122653509,2.868711023887067,2.222519180364129,1.7073483560576617,sub-010028,Eyes-Closed,Lemon
P4,1.6109823286098355,2.824577384672594,2.224252604310704,1.6861895078872846,sub-010028,Eyes-Closed,Lemon
P8,1.613654040234267,2.8184801527851495,2.213459943458672,1.6376986581171853,sub-010028,Eyes-Closed,Lemon
PO9,1.6217994079929596,2.7118086181425514,2.292032977452803,1.9213235814263727,sub-010028,Eyes-Closed,Lemon
O1,1.6190997658706547,2.797687189230913,2.2472705289629014,1.628793214287716,sub-010028,Eyes-Closed,Lemon
Oz,1.61657957963402,2.781530823792884,2.253128437438093,1.707694563356321,sub-010028,Eyes-Closed,Lemon
O2,1.619742586411212,2.864773107452715,2.20906469721712,1.5953209095184449,sub-010028,Eyes-Closed,Lemon
PO10,1.6326710662596147,2.8329145837556813,2.2346115684558527,1.7091907695559696,sub-010028,Eyes-Closed,Lemon
AF7,1.629063930880064,2.622309093589313,2.2689032025451503,1.9740218546202712,sub-010028,Eyes-Closed,Lemon
AF3,1.6203391767818938,2.6163753715300837,2.271127107919375,1.8930498107661957,sub-010028,Eyes-Closed,Lemon
AF4,1.6302393948590166,2.6247244835092296,2.273343171199631,1.8984554668212037,sub-010028,Eyes-Closed,Lemon
AF8,1.6428661348561278,2.4523254858392924,2.290816488317761,2.117668734418277,sub-010028,Eyes-Closed,Lemon
F5,1.6251496842992088,2.554271684140313,2.2809860311851717,1.9010952393987524,sub-010028,Eyes-Closed,Lemon
F1,1.6145594685363203,2.6373574453072046,2.282073375162328,1.955010718288194,sub-010028,Eyes-Closed,Lemon
F2,1.6344296646735024,2.6040715309135565,2.284606523406147,1.9360121150570198,sub-010028,Eyes-Closed,Lemon
F6,1.6515059118596602,2.438687703559206,2.2934713955093313,1.9727140810630723,sub-010028,Eyes-Closed,Lemon
FT7,1.638233085687265,2.609735782043479,2.276921807223636,2.0500155095322987,sub-010028,Eyes-Closed,Lemon
FC3,1.617655404617625,2.6165484624487054,2.2763388257095034,1.8407125111672253,sub-010028,Eyes-Closed,Lemon
FC4,1.6485924765278959,2.6175542231338955,2.272333409375769,1.720475020832749,sub-010028,Eyes-Closed,Lemon
FT8,1.6334471683034577,2.5652873446971043,2.2857089282505916,2.1660639566414552,sub-010028,Eyes-Closed,Lemon
C5,1.6257216591102952,2.673142933388129,2.257612574222075,1.809565237710241,sub-010028,Eyes-Closed,Lemon
C1,1.6191183367306408,2.6750989247460866,2.280753632298806,1.8701317794288446,sub-010028,Eyes-Closed,Lemon
C2,1.634630286580418,2.678805983975649,2.281633895251991,1.8796240407633673,sub-010028,Eyes-Closed,Lemon
C6,1.622835783631821,2.6331025081636374,2.282556701264448,1.8272275650543643,sub-010028,Eyes-Closed,Lemon
TP7,1.629007020168535,2.695546723144113,2.2903753244291236,1.8828083692558895,sub-010028,Eyes-Closed,Lemon
CP3,1.6338108337435784,2.665188033323674,2.2691602248764777,1.7471298131360318,sub-010028,Eyes-Closed,Lemon
CPz,1.6330170066266614,2.771580166285398,2.2511687568391308,1.8734227883668457,sub-010028,Eyes-Closed,Lemon
CP4,1.6210133123526074,2.7671750526971044,2.2434500011456944,1.7461879883862734,sub-010028,Eyes-Closed,Lemon
TP8,1.6162524835538457,2.765413644117111,2.259082591984253,1.7408898941080313,sub-010028,Eyes-Closed,Lemon
P5,1.6221543277502204,2.721869855620017,2.279286370834068,1.7391731852101815,sub-010028,Eyes-Closed,Lemon
P1,1.6261308408008082,2.800664144396166,2.2500995395248107,1.7364536374587796,sub-010028,Eyes-Closed,Lemon
P2,1.627970659311507,2.862461792147713,2.2156396429456433,1.6851567548190354,sub-010028,Eyes-Closed,Lemon
P6,1.6056906226717576,2.8311767028907426,2.2023121247851147,1.5937334064222468,sub-010028,Eyes-Closed,Lemon
PO7,1.6169914910324423,2.747629366755363,2.2791137745876946,1.7136129227507102,sub-010028,Eyes-Closed,Lemon
PO3,1.6105684044840327,2.808164553371064,2.243288461738761,1.6198732289516802,sub-010028,Eyes-Closed,Lemon
POz,1.6201455937108986,2.841667978232435,2.232153637356867,1.676613712923457,sub-010028,Eyes-Closed,Lemon
PO4,1.6166952610741392,2.8530009713712277,2.216750671724572,1.623979131280714,sub-010028,Eyes-Closed,Lemon
PO8,1.6199776305090352,2.8960077656241277,2.182990754814938,1.5413693971414861,sub-010028,Eyes-Closed,Lemon
Fp1,1.6764455838710635,2.1388893549531343,2.305798467984387,1.9079602003472458,sub-010028,Eyes-Open,Lemon
Fp2,1.6482659750787265,2.2587948395633264,2.296633887872669,2.119302976416118,sub-010028,Eyes-Open,Lemon
F7,1.6809150899155765,2.0567345335432075,2.3028845023736384,1.759573754615863,sub-010028,Eyes-Open,Lemon
F3,1.671230710033635,2.2031580314800787,2.3136615693510527,1.8199409065081777,sub-010028,Eyes-Open,Lemon
Fz,1.6333902522308703,2.484338472077292,2.286514219801787,2.19289632167363,sub-010028,Eyes-Open,Lemon
F4,1.6625095362545985,2.2302230118885364,2.316015321614067,1.809741921525755,sub-010028,Eyes-Open,Lemon
F8,1.641841187359384,2.349469845217702,2.2757888774876545,2.3507158349266204,sub-010028,Eyes-Open,Lemon
FC5,1.6633634721002226,2.1504078750576263,2.3066014493023625,1.8631006396800107,sub-010028,Eyes-Open,Lemon
FC1,1.6277884296571883,2.511120843761182,2.283482181157132,2.1934017228945217,sub-010028,Eyes-Open,Lemon
FC2,1.633422084072357,2.4957741419280386,2.283215954509215,2.1875583247650114,sub-010028,Eyes-Open,Lemon
FC6,1.6622117865381096,2.2939658087420507,2.3040985456446856,2.015510626552115,sub-010028,Eyes-Open,Lemon
T7,1.6522467316516454,2.25620512626814,2.2872509992326355,2.1564088612166863,sub-010028,Eyes-Open,Lemon
C3,1.6226824438515328,2.4284389698489974,2.304123248382203,1.8303947299520829,sub-010028,Eyes-Open,Lemon
Cz,1.632319927083425,2.5541277467298267,2.265086377466438,2.346566582256913,sub-010028,Eyes-Open,Lemon
C4,1.6351816943495312,2.4652408643666552,2.3001261010900937,1.9001936577204435,sub-010028,Eyes-Open,Lemon
T8,1.6363241105094157,2.43910897031218,2.298356476077766,2.1319028212357325,sub-010028,Eyes-Open,Lemon
CP5,1.6344129430238594,2.455453900984656,2.3031185110592323,2.0359955588221794,sub-010028,Eyes-Open,Lemon
CP1,1.63224666345867,2.5464449544683294,2.2874120587502933,2.153925302524352,sub-010028,Eyes-Open,Lemon
CP2,1.6371793801728942,2.618793159935735,2.2736511920102105,2.3002567004376973,sub-010028,Eyes-Open,Lemon
CP6,1.6192961774221506,2.5690328564501925,2.3032485852902513,1.9272367826689367,sub-010028,Eyes-Open,Lemon
AFz,1.6432188782937456,2.362697891447971,2.2978388114035297,2.134653791269281,sub-010028,Eyes-Open,Lemon
P7,1.626345214261213,2.520601979040942,2.2993631323489323,2.112370440629792,sub-010028,Eyes-Open,Lemon
P3,1.6259840925227462,2.5726354493233217,2.3036934141149716,1.98407820196532,sub-010028,Eyes-Open,Lemon
Pz,1.6233764384362401,2.6822064374131447,2.2762565506880303,2.2244661144230613,sub-010028,Eyes-Open,Lemon
P4,1.626144096649165,2.6496033928441296,2.289502730013743,2.098905420366673,sub-010028,Eyes-Open,Lemon
P8,1.6209764365159434,2.568816587347868,2.3050152278781293,2.0331792960568214,sub-010028,Eyes-Open,Lemon
PO9,1.634815783585981,2.519127608729269,2.291939023359675,2.200373985761275,sub-010028,Eyes-Open,Lemon
O1,1.6327031214718848,2.6015312307901493,2.3040562756582843,2.0439007831337657,sub-010028,Eyes-Open,Lemon
Oz,1.6225277384849173,2.6006608605834067,2.294017992365008,2.154450649946659,sub-010028,Eyes-Open,Lemon
O2,1.6250747197792452,2.60185750773874,2.2938928623099586,2.171221115985134,sub-010028,Eyes-Open,Lemon
PO10,1.6418007661938323,2.4055265024227706,2.281151880188501,2.305222121920746,sub-010028,Eyes-Open,Lemon
AF7,1.690809726809631,2.0702392983624724,2.312520427583756,1.7285068644960397,sub-010028,Eyes-Open,Lemon
AF3,1.6622653745417537,2.2321466393111624,2.311500948859271,1.9105833857441006,sub-010028,Eyes-Open,Lemon
AF4,1.6714642694832813,2.1176591667532874,2.3153856442128045,1.778417974432792,sub-010028,Eyes-Open,Lemon
AF8,1.6534557775840237,2.17752236942908,2.301166722788021,1.9656782437063163,sub-010028,Eyes-Open,Lemon
F5,1.6725774171629617,2.1895759010522413,2.314588430344736,1.7954697415579428,sub-010028,Eyes-Open,Lemon
F1,1.6405517976118658,2.428354044662458,2.292181216709803,2.147678170347317,sub-010028,Eyes-Open,Lemon
F2,1.642296193678063,2.42448138791897,2.295653637541001,2.106521899663457,sub-010028,Eyes-Open,Lemon
F6,1.6639716292255575,2.197626542878535,2.3106913100085587,1.8556632024542372,sub-010028,Eyes-Open,Lemon
FT7,1.6549690285624763,2.2952214338527117,2.2747928807147333,2.278903780253766,sub-010028,Eyes-Open,Lemon
FC3,1.6587280358545076,2.290971775734691,2.3098944620278146,1.901531600017995,sub-010028,Eyes-Open,Lemon
FC4,1.6472112191023396,2.380834568005676,2.307374155672563,1.912299469365995,sub-010028,Eyes-Open,Lemon
FT8,1.6573348665682743,2.3056503789176737,2.286829510441182,2.207932728400003,sub-010028,Eyes-Open,Lemon
C5,1.6639372677395552,2.215707955334971,2.3056860722560453,1.9520904940708528,sub-010028,Eyes-Open,Lemon
C1,1.632548611915973,2.517019907123647,2.2850006307008845,2.1741246370827363,sub-010028,Eyes-Open,Lemon
C2,1.6346065647402326,2.5222337121511162,2.2784805286263676,2.2388850595134846,sub-010028,Eyes-Open,Lemon
C6,1.6360763783093848,2.386347230421974,2.307383773261644,1.9485053086031412,sub-010028,Eyes-Open,Lemon
TP7,1.622357818578429,2.4582283511016856,2.2855354338312415,2.2558116089670017,sub-010028,Eyes-Open,Lemon
CP3,1.6273912580112955,2.4921931560450328,2.3033041764803963,1.9022844911952084,sub-010028,Eyes-Open,Lemon
CPz,1.6305954759914756,2.5940247921829833,2.268802426516591,2.3592003410292683,sub-010028,Eyes-Open,Lemon
CP4,1.6264454983408796,2.6071599420441376,2.2934908581303692,2.037706242108947,sub-010028,Eyes-Open,Lemon
TP8,1.6334789705507693,2.5254366208589873,2.3044661895130023,2.0389496371437734,sub-010028,Eyes-Open,Lemon
P5,1.6306979839751423,2.5350668964696865,2.3066966475455546,1.9908234665353846,sub-010028,Eyes-Open,Lemon
P1,1.6210445970697178,2.62525453579969,2.288538980283864,2.1402290928101215,sub-010028,Eyes-Open,Lemon
P2,1.6275298526621826,2.6991423702726633,2.278888613713429,2.1818203325170966,sub-010028,Eyes-Open,Lemon
P6,1.624769331315278,2.6491548586287594,2.3026746191261456,1.9672541214970733,sub-010028,Eyes-Open,Lemon
PO7,1.6337793881231597,2.5707764440428718,2.3068727813629755,2.0170908620722123,sub-010028,Eyes-Open,Lemon
PO3,1.6183246816624193,2.6277073223553895,2.304451270034615,1.9859373310892017,sub-010028,Eyes-Open,Lemon
POz,1.6142079689287643,2.689785157532392,2.2865095245135025,2.1428100940867094,sub-010028,Eyes-Open,Lemon
PO4,1.6241752955115318,2.698521025028154,2.292213680843761,2.094466126530798,sub-010028,Eyes-Open,Lemon
PO8,1.6205860218713073,2.6078179628497318,2.301171944224382,2.0905070196970414,sub-010028,Eyes-Open,Lemon
Fp1,1.6382259488086155,2.975781922117636,2.173623109897664,1.641262382447042,sub-010029,Eyes-Closed,Lemon
Fp2,1.6368718778057643,3.017190160441796,2.1687096985332315,1.5639368320728615,sub-010029,Eyes-Closed,Lemon
F7,1.6379373450279902,2.9510537704848137,2.1975401860468318,1.7007795889058361,sub-010029,Eyes-Closed,Lemon
F3,1.6331382946136273,3.051960800925671,2.161955716524955,1.520850632052672,sub-010029,Eyes-Closed,Lemon
Fz,1.6289996125445136,3.0681732588546327,2.16573453679643,1.5040403032675704,sub-010029,Eyes-Closed,Lemon
F4,1.635305306691493,3.0415711365432108,2.1597748342635015,1.507687941348085,sub-010029,Eyes-Closed,Lemon
F8,1.644903151325033,2.8722357198116515,2.217468892916063,1.804295550083476,sub-010029,Eyes-Closed,Lemon
FC5,1.6395326683340679,2.967470697488692,2.1703042751645887,1.6365611188774807,sub-010029,Eyes-Closed,Lemon
FC1,1.633234878647393,3.0648296520449,2.161490157718886,1.5240246330209475,sub-010029,Eyes-Closed,Lemon
FC2,1.6335654972817069,3.0589737932756296,2.1680122493394363,1.4939346634979267,sub-010029,Eyes-Closed,Lemon
FC6,1.6465735852687087,2.9622067586247685,2.1922251102576693,1.6312846930470741,sub-010029,Eyes-Closed,Lemon
T7,1.6343493130335904,2.8898991394223015,2.2381195646427274,1.7497521634682636,sub-010029,Eyes-Closed,Lemon
C3,1.6435595980490063,3.015104456458295,2.1773851589067954,1.5519781957243604,sub-010029,Eyes-Closed,Lemon
Cz,1.6332618993222692,3.011318442875662,2.1966521398582146,1.663999469025694,sub-010029,Eyes-Closed,Lemon
C4,1.6434165286972364,2.8804809707890215,2.2405348458785665,1.621475397069338,sub-010029,Eyes-Closed,Lemon
T8,1.6255907634195867,2.84922191051808,2.2595141402013703,1.791061732424964,sub-010029,Eyes-Closed,Lemon
CP5,1.6285612182465938,2.825053393611144,2.2756172652970688,1.657040501626795,sub-010029,Eyes-Closed,Lemon
CP1,1.63891114858155,2.944886958070339,2.2579276737226444,1.6721658071742842,sub-010029,Eyes-Closed,Lemon
CP2,1.639930431806269,2.8693729986033776,2.2801815473081812,1.6999166652480708,sub-010029,Eyes-Closed,Lemon
CP6,1.6409707817034396,2.9014929972341803,2.237471263278672,1.65424263728989,sub-010029,Eyes-Closed,Lemon
AFz,1.6308031826492007,3.0644482280444127,2.1678644948863024,1.5134399218313257,sub-010029,Eyes-Closed,Lemon
P7,1.6121679387536136,3.0079178122400823,2.2188501906144578,1.5883895425345975,sub-010029,Eyes-Closed,Lemon
P3,1.6274807691757949,2.9815401033572226,2.2156324179532705,1.5082760188717708,sub-010029,Eyes-Closed,Lemon
Pz,1.6267834183491985,3.001377423788573,2.2068857947619422,1.5079500569361708,sub-010029,Eyes-Closed,Lemon
P4,1.6379160587968222,3.041647844974474,2.1703200406479035,1.4315149620193608,sub-010029,Eyes-Closed,Lemon
P8,1.6471202847923947,3.061156368890865,2.1267776115494748,1.365236918496362,sub-010029,Eyes-Closed,Lemon
PO9,1.6219814190289594,2.9380947212800104,2.1955208501360755,1.7102815027870855,sub-010029,Eyes-Closed,Lemon
O1,1.6371931940737112,3.007828205695649,2.1029012641689047,1.3359612108810115,sub-010029,Eyes-Closed,Lemon
Oz,1.6474400438725985,2.929341213593644,2.061879906899824,1.269373673545438,sub-010029,Eyes-Closed,Lemon
O2,1.6519416570246208,2.894190288633588,2.0652079184527947,1.2549429172173308,sub-010029,Eyes-Closed,Lemon
PO10,1.6581776117847942,2.995621646104627,2.1434534318356455,1.578505524255649,sub-010029,Eyes-Closed,Lemon
AF7,1.6388683116444809,2.9859269172440808,2.1695199556090032,1.5948584415303289,sub-010029,Eyes-Closed,Lemon
AF3,1.6315045739735248,3.0456213876196543,2.164790942029258,1.527723653544919,sub-010029,Eyes-Closed,Lemon
AF4,1.6327288902188593,3.041984214601448,2.1664813056144228,1.5360179777403664,sub-010029,Eyes-Closed,Lemon
AF8,1.6396766747465676,2.9749026076061824,2.1930101355837928,1.6568668713004178,sub-010029,Eyes-Closed,Lemon
F5,1.6341829683204638,2.979609718451581,2.17795907679103,1.6482331301395536,sub-010029,Eyes-Closed,Lemon
F1,1.6304858493693182,3.067509767762271,2.163921692817576,1.51223021898771,sub-010029,Eyes-Closed,Lemon
F2,1.6300425966325212,3.0668246855759715,2.165294951422497,1.4990300156152452,sub-010029,Eyes-Closed,Lemon
F6,1.6352065885735139,3.041389301853223,2.160176100795612,1.5093990903694319,sub-010029,Eyes-Closed,Lemon
FT7,1.643212438216075,2.8017431991139956,2.2185337178118822,1.8613842097548527,sub-010029,Eyes-Closed,Lemon
FC3,1.6361356835828396,3.0495004885120878,2.156423481507462,1.5263084746667268,sub-010029,Eyes-Closed,Lemon
FC4,1.6432836677805422,3.0293722265698,2.1621975647286034,1.4846195378544302,sub-010029,Eyes-Closed,Lemon
FT8,1.6393768681831191,2.8609528168877096,2.2404521470938112,1.8014931759821289,sub-010029,Eyes-Closed,Lemon
C5,1.6421132843273278,2.9545315356477078,2.208337880908523,1.6316300297264552,sub-010029,Eyes-Closed,Lemon
C1,1.6334578781781808,3.0295171509413734,2.1895633658231386,1.6220354773999524,sub-010029,Eyes-Closed,Lemon
