Value,Score,Method,Channel,Optimal,What,Participant,Condition,Sampling_Rate,Lowpass,Original_Frequencies,Duration,Dataset
12,0.9472742366308925,AFN,CP4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.0004615682726332498,AFN,TP8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10720972886455238,AFN,TP8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3361938394914123,AFN,TP8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5268455492658708,AFN,TP8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.656065602854019,AFN,TP8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7512636260263891,AFN,TP8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8061733325578808,AFN,TP8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8587840826625235,AFN,TP8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8872558992878311,AFN,TP8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9115998689940891,AFN,TP8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9304091791488689,AFN,TP8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.943972427603185,AFN,TP8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.0002951752919426171,AFN,P5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.11196811960984437,AFN,P5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3438725411344238,AFN,P5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.535362163906792,AFN,P5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6665958633256103,AFN,P5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7521059817622078,AFN,P5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8127493529146759,AFN,P5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8613805179333845,AFN,P5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8940698734970265,AFN,P5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9155100925784688,AFN,P5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9314371785068347,AFN,P5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9433571413691291,AFN,P5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.0004395048901316145,AFN,P1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10660769367534223,AFN,P1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.34490456771814676,AFN,P1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.534861856090678,AFN,P1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6664865960001206,AFN,P1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7486300285796588,AFN,P1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8181755523071368,AFN,P1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8622822473774754,AFN,P1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8974666998569604,AFN,P1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9143611336970544,AFN,P1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9310300145277258,AFN,P1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9449853215416253,AFN,P1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.0004728666090575072,AFN,P2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10822322320940003,AFN,P2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3462932583654375,AFN,P2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.536086734509599,AFN,P2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6657628992427517,AFN,P2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7531536037389861,AFN,P2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8092239087201928,AFN,P2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.867106234624745,AFN,P2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8910270209485751,AFN,P2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9173204095139765,AFN,P2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9349353234918681,AFN,P2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9460722349215027,AFN,P2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00011825572885418703,AFN,P6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.11079721716013174,AFN,P6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.34755920054699974,AFN,P6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5368114851285062,AFN,P6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6700690243338323,AFN,P6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7563013214162694,AFN,P6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8136347480189571,AFN,P6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8585425744759485,AFN,P6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8950017966017121,AFN,P6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9171991611554811,AFN,P6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.931806080159149,AFN,P6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9437513385014117,AFN,P6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00036981616138137194,AFN,PO7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.1105624636327515,AFN,PO7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3507658497780774,AFN,PO7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5371697205834443,AFN,PO7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6709231550169917,AFN,PO7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7528836358293225,AFN,PO7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8171659165501243,AFN,PO7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8641226083891463,AFN,PO7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8890988584996753,AFN,PO7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.914932415937668,AFN,PO7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9325449335767265,AFN,PO7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9461998548225319,AFN,PO7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00042788377443050805,AFN,PO3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10522772401122461,AFN,PO3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3510850639100123,AFN,PO3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5448961657163873,AFN,PO3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6760548222550645,AFN,PO3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7563487671998684,AFN,PO3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8220827092380982,AFN,PO3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8648339060203,AFN,PO3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8952866352474566,AFN,PO3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9196741569713086,AFN,PO3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9330888882255546,AFN,PO3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9444282234630371,AFN,PO3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.0003392551791249475,AFN,POz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10844214079371366,AFN,POz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3549706634355881,AFN,POz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5387249381668042,AFN,POz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.674171736407601,AFN,POz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7530565392370332,AFN,POz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8167558908808854,AFN,POz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8663246806192215,AFN,POz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8953125210259355,AFN,POz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9179470922969364,AFN,POz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9366108144058479,AFN,POz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9432709734469421,AFN,POz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00026973829498831237,AFN,PO4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10802485272228755,AFN,PO4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.35296504038828025,AFN,PO4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5453130478629346,AFN,PO4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6701376855344611,AFN,PO4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7515276889854433,AFN,PO4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8249215618842142,AFN,PO4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8679361597476813,AFN,PO4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8958993456271619,AFN,PO4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.912917073274118,AFN,PO4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9362219664336977,AFN,PO4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9446508483789514,AFN,PO4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00027784177250017144,AFN,PO8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.11010146577528346,AFN,PO8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3496033070664293,AFN,PO8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5389418576744344,AFN,PO8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6716220157466487,AFN,PO8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7563013281441479,AFN,PO8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8222180679610506,AFN,PO8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.860089970191946,AFN,PO8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8922869138963493,AFN,PO8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.916350106947308,AFN,PO8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9331993856806783,AFN,PO8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9439931782633346,AFN,PO8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,9.089208941190875e-05,AFN,Fp1,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
2,0.1083614546531121,AFN,Fp1,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
3,0.33426680954335175,AFN,Fp1,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
4,0.5290348771016785,AFN,Fp1,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
5,0.6585035773422906,AFN,Fp1,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
6,0.7519318843357358,AFN,Fp1,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
7,0.8113130300552528,AFN,Fp1,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
8,0.8578728661877355,AFN,Fp1,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
9,0.884816832355541,AFN,Fp1,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
10,0.9112108329279486,AFN,Fp1,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
11,0.9258941926333075,AFN,Fp1,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
12,0.9430157951866436,AFN,Fp1,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
1,0.0003311047643695716,AFN,Fp2,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
2,0.1087318871517914,AFN,Fp2,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
3,0.3345127100453948,AFN,Fp2,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
4,0.5319235041783587,AFN,Fp2,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
5,0.6603957647987863,AFN,Fp2,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
6,0.7499466177988481,AFN,Fp2,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
7,0.8109374938377583,AFN,Fp2,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
8,0.8571299817961955,AFN,Fp2,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
9,0.8892133789185456,AFN,Fp2,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
10,0.9117960077011178,AFN,Fp2,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
11,0.927619644182536,AFN,Fp2,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
12,0.9411440966293025,AFN,Fp2,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
1,2.7892655695977152e-05,AFN,F7,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
2,0.1067998097278412,AFN,F7,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
3,0.33721774073780747,AFN,F7,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
4,0.5276037516667359,AFN,F7,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
5,0.6602258374478042,AFN,F7,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
6,0.748547564546755,AFN,F7,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
7,0.8103339881804341,AFN,F7,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
8,0.855409453325013,AFN,F7,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
9,0.887440600209202,AFN,F7,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
10,0.9068332140980351,AFN,F7,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
11,0.9283726106318058,AFN,F7,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
12,0.9420243104294608,AFN,F7,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
1,0.00037334264899066473,AFN,F3,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
2,0.10720461932017841,AFN,F3,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
3,0.3367626896431059,AFN,F3,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
4,0.531398453320897,AFN,F3,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
5,0.6564513670122734,AFN,F3,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
6,0.7452983397755991,AFN,F3,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
7,0.8121964139025377,AFN,F3,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
8,0.85752403738168,AFN,F3,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
9,0.8869684214216346,AFN,F3,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
10,0.9085962941980458,AFN,F3,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
11,0.9240931777070851,AFN,F3,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
12,0.9399222903916834,AFN,F3,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
1,0.0004332577469944574,AFN,Fz,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
2,0.10558533697997825,AFN,Fz,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
3,0.3363249113291195,AFN,Fz,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
4,0.5266036920229248,AFN,Fz,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
5,0.6579240597029982,AFN,Fz,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
6,0.7512676020940104,AFN,Fz,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
7,0.8084451783578784,AFN,Fz,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
8,0.8546118273340301,AFN,Fz,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
9,0.8789529336257571,AFN,Fz,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
10,0.9112041843785396,AFN,Fz,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
11,0.9300091446730665,AFN,Fz,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
12,0.9389004409661634,AFN,Fz,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
1,0.00023930853030598888,AFN,F4,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
2,0.10655048358344982,AFN,F4,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
3,0.3365067917588436,AFN,F4,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
4,0.5267204018931996,AFN,F4,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
5,0.660911151229467,AFN,F4,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
6,0.7441220511946642,AFN,F4,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
7,0.8112540477223704,AFN,F4,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
8,0.8550561463299382,AFN,F4,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
9,0.8835181643955273,AFN,F4,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
10,0.9107729956452021,AFN,F4,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
11,0.9255675311975717,AFN,F4,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
12,0.9397739228977695,AFN,F4,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
1,0.00019363693183569944,AFN,F8,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
2,0.10585039296732497,AFN,F8,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
3,0.3380037872126707,AFN,F8,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
4,0.5245699885680369,AFN,F8,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
5,0.6583323093279906,AFN,F8,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
6,0.7508781189047646,AFN,F8,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
7,0.8132478126235935,AFN,F8,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
8,0.8568171982897019,AFN,F8,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
9,0.8868184353657207,AFN,F8,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
10,0.9071598869365698,AFN,F8,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
11,0.925881780028765,AFN,F8,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
12,0.945390210124562,AFN,F8,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
1,0.00040515717259218497,AFN,FC5,7,Dimension,sub-010003,Eyes-Open,250.0,50.0,0.0-125.0,8.0,Lemon
